,ID,Customer_Join_Date,Year_Birth,Customer_Join_Age,Age_Group,Education,Income_Class,Marital_Status,Income,Kidhome,Teenhome,Childrenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotalPurchase,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumOfPurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,Accepted_Rate,NumDealsPurchases,Complain
156,3025,2013-07-08,1958,55,Adult,Graduation,Middle,Single,49967,0,1,1,4,212,6,69,4,12,3,306,6,1,5,12,7,0,0,0,0,0,0,0,3,0
157,9283,2013-09-12,1978,35,Adult,Graduation,Middle,Single,60199,1,2,3,49,8,1,7,2,0,0,18,0,0,3,3,4,0,0,0,0,0,0,0,1,0
158,9970,2013-10-17,1977,36,Adult,Graduation,Middle,Together,55375,0,1,1,3,42,11,57,10,28,14,162,1,1,6,8,2,0,0,0,0,0,0,0,1,0
159,2730,2013-08-20,1955,58,Adult,Graduation,Upper,Single,80317,0,0,0,64,536,11,387,149,91,57,1231,3,4,10,17,1,0,0,0,0,0,0,0,1,0
160,2795,2013-07-01,1958,55,Adult,Master,Lower,Single,30523,2,1,3,0,5,0,3,0,0,5,13,1,0,2,3,7,0,0,0,0,0,0,0,1,0
161,9260,2012-11-05,1945,67,Old,PhD,Upper,Married,70356,0,0,0,20,1349,16,249,43,16,33,1706,10,6,9,25,6,0,0,0,0,0,0,0,2,0
162,8182,2014-01-05,1984,30,Adult,Graduation,Lower,Married,23228,1,0,1,91,53,3,49,7,4,5,121,3,0,4,7,8,0,0,0,0,0,0,0,4,0
163,10095,2013-05-01,1975,38,Adult,PhD,Upper,Divorced,74165,0,0,0,9,1001,12,240,16,12,12,1293,5,4,10,19,2,0,0,0,0,0,0,0,1,0
165,4370,2013-11-13,1966,47,Adult,Graduation,Middle,Together,43482,2,1,3,83,18,1,32,6,3,28,88,2,0,4,6,6,0,0,0,0,0,0,0,3,0
166,10573,2013-11-18,1953,60,Old,Graduation,Middle,Divorced,62551,0,0,0,27,125,16,98,134,21,27,421,6,7,4,17,3,0,0,1,0,0,0,1,1,0
167,3712,2013-08-28,1959,54,Adult,Graduation,Middle,Divorced,52332,0,0,0,63,212,5,33,7,0,2,259,3,2,6,11,4,0,0,0,1,0,0,1,1,0
168,6637,2013-11-02,1988,25,Adult,Graduation,Middle,Single,66951,0,0,0,46,277,162,305,173,76,124,1117,3,4,7,14,1,0,0,0,0,0,0,0,1,0
169,3152,2014-02-25,1957,57,Adult,Graduation,Lower,Together,26091,1,1,2,84,15,10,19,8,17,20,89,2,1,3,6,5,0,0,0,0,0,0,0,3,0
170,5610,2014-04-21,1965,49,Adult,Graduation,Lower,Together,33456,1,1,2,58,7,3,10,8,1,7,36,1,0,3,4,7,0,0,0,0,0,0,0,2,0
171,6460,2013-07-13,1982,31,Adult,Graduation,Lower,Married,28718,1,0,1,78,12,4,6,11,8,16,57,2,0,3,5,8,0,0,0,0,0,0,0,2,0
172,1349,2014-04-21,1970,44,Adult,Graduation,Middle,Married,50447,2,0,2,4,85,7,24,2,3,27,148,3,1,3,7,6,0,0,0,0,0,0,0,1,0
173,1880,2014-01-30,1959,55,Adult,PhD,Middle,Together,53537,1,1,2,17,81,0,6,0,0,6,93,2,1,3,6,5,0,0,0,0,0,0,0,2,0
174,641,2014-04-04,1967,47,Adult,Graduation,Middle,Single,52074,0,1,1,77,59,0,12,0,0,48,119,2,2,2,6,4,0,0,1,0,0,0,1,1,0
175,8717,2012-09-12,1975,37,Adult,PhD,Upper,Married,80427,0,1,1,56,1149,71,449,69,71,26,1835,11,8,8,27,5,0,0,0,0,0,0,0,1,0
176,10314,2012-12-16,1948,64,Old,PhD,Upper,Married,83837,0,0,0,79,847,66,119,86,89,111,1318,9,10,5,24,4,1,0,0,1,0,1,3,1,0
177,10854,2014-05-23,1970,44,Adult,PhD,Middle,Married,38853,1,1,2,90,29,0,14,0,0,2,45,2,0,3,5,7,0,0,0,0,0,0,0,2,0
178,10492,2014-06-24,1959,55,Adult,Graduation,Middle,Together,38285,2,1,3,96,2,0,5,2,0,1,10,0,0,3,3,2,0,0,0,0,0,0,0,1,0
179,6935,2013-12-01,1951,62,Old,2n Cycle,Upper,Married,78497,0,0,0,44,207,26,447,75,0,223,978,5,7,12,24,2,1,0,0,0,0,0,1,1,0
180,7698,2014-05-11,1976,38,Adult,PhD,Middle,Married,51650,0,1,1,81,152,3,22,2,5,7,191,4,1,4,9,5,0,0,0,0,0,0,0,1,0
181,3559,2014-05-10,1988,26,Adult,2n Cycle,Lower,Married,16248,1,0,1,77,12,11,10,3,12,9,57,2,1,3,6,6,0,0,0,0,0,0,0,3,0
182,10562,2013-09-28,1946,67,Old,Master,Middle,Married,66835,0,0,0,21,620,26,195,34,17,141,1033,6,4,13,23,2,0,0,0,0,0,0,0,1,0
183,10796,2014-01-22,1984,30,Adult,Master,Lower,Married,30477,1,0,1,16,47,1,6,0,0,12,66,1,1,3,5,6,0,0,0,0,0,0,0,1,0
184,2563,2014-06-15,1961,53,Adult,Basic,Lower,Married,28249,0,0,0,80,1,9,7,2,14,10,43,2,0,3,5,6,0,0,0,0,0,0,0,1,0
185,3518,2012-12-05,1983,29,Adult,Graduation,Lower,Married,25271,1,0,1,45,10,1,18,10,4,7,50,1,1,2,4,9,0,0,0,0,0,0,0,1,0
186,5823,2014-03-08,1970,44,Adult,PhD,Lower,Single,32303,0,1,1,63,35,0,2,0,0,2,39,1,0,4,5,5,0,0,0,0,0,0,0,2,0
187,3934,2013-08-02,1966,47,Adult,Graduation,Middle,Married,61286,0,1,1,34,356,0,107,19,9,117,608,7,1,8,16,5,0,0,0,0,0,0,0,2,0
188,6982,2013-03-19,1976,37,Adult,Graduation,Upper,Married,74068,0,0,0,14,783,30,537,140,76,15,1581,4,10,9,23,2,0,0,0,0,0,0,0,1,0
189,6431,2013-02-23,1964,49,Adult,PhD,Middle,Married,45759,1,1,2,13,42,1,18,3,0,4,68,2,0,3,5,7,0,0,0,0,0,0,0,2,0
190,9733,2012-09-09,1978,34,Adult,Basic,Lower,Together,24882,1,0,1,52,1,4,10,29,0,36,80,1,1,2,4,6,0,0,1,0,0,0,1,1,0
191,5602,2013-05-17,1989,24,Adult,PhD,Middle,Together,66973,0,0,0,98,466,22,432,147,113,102,1282,8,7,12,27,3,0,0,0,0,0,0,0,1,0
193,1324,2013-05-30,1988,25,Adult,Graduation,Middle,Married,38872,1,0,1,93,23,3,21,3,19,22,91,3,0,3,6,8,0,0,0,0,0,0,0,2,0
194,326,2013-02-18,1973,40,Adult,Graduation,Middle,Married,51148,1,1,2,38,235,6,45,8,9,12,315,5,1,6,12,6,0,0,0,0,0,0,0,4,0
195,7224,2013-12-29,1977,36,Adult,Graduation,Lower,Married,31353,1,1,2,24,10,0,10,3,1,7,31,1,1,2,4,8,0,0,0,0,0,0,0,2,0
196,6999,2014-05-13,1980,34,Adult,Master,Upper,Married,69661,0,0,0,80,656,16,106,32,16,8,834,7,3,12,22,3,0,0,0,0,0,0,0,1,0
197,9938,2013-09-19,1954,59,Adult,Graduation,Upper,Married,80067,0,0,0,82,519,17,813,27,173,51,1600,4,6,6,16,2,0,0,0,0,1,0,1,1,0
198,6422,2013-01-17,1954,59,Adult,Graduation,Upper,Married,86718,0,0,0,20,344,189,482,50,33,172,1270,5,6,5,16,2,0,0,0,0,0,0,0,1,0
199,3182,2014-03-31,1973,41,Adult,PhD,Middle,Single,46854,1,1,2,81,96,1,79,7,1,79,263,5,1,3,9,8,0,0,1,0,0,1,2,6,0
200,7300,2014-06-29,1952,62,Old,Graduation,Upper,Divorced,69142,0,1,1,50,448,4,34,6,4,39,535,8,1,7,16,5,0,0,0,1,0,0,1,3,0
201,10424,2013-12-09,1968,45,Adult,Graduation,Upper,Single,75922,0,0,0,60,265,138,553,224,23,92,1295,4,4,9,17,1,0,0,0,0,0,0,0,1,0
202,8727,2013-10-14,1978,35,Adult,Graduation,Middle,Divorced,63693,0,1,1,63,587,43,337,42,87,54,1150,11,6,9,26,6,0,0,0,0,0,0,0,3,0
203,2798,2012-11-02,1977,35,Adult,PhD,Upper,Together,102160,0,0,0,54,763,29,138,76,176,58,1240,7,9,10,26,4,1,0,0,1,1,1,4,0,0
204,1030,2013-07-17,1965,48,Adult,PhD,Middle,Single,40637,1,1,2,72,22,0,13,0,0,3,38,1,0,3,4,7,0,0,0,0,0,0,0,2,0
205,624,2012-11-10,1984,28,Adult,Master,Lower,Single,18890,0,0,0,5,6,4,1,7,2,15,35,0,1,2,3,6,0,0,1,0,0,1,2,1,0
206,5176,2013-12-08,1988,25,Adult,Graduation,Lower,Together,29604,1,0,1,88,7,6,13,7,6,14,53,1,0,3,4,9,0,0,1,0,0,0,1,1,0
207,5552,2013-05-13,1963,50,Adult,Master,Middle,Divorced,48721,1,1,2,50,81,18,113,47,13,21,293,4,2,5,11,6,0,0,0,0,0,0,0,6,0
208,868,2014-06-08,1966,48,Adult,Graduation,Middle,Married,44794,0,1,1,99,54,0,7,0,0,4,65,2,0,3,5,6,0,0,0,0,0,0,0,1,0
209,380,2012-09-10,1954,58,Adult,Graduation,Middle,Divorced,64497,0,1,1,17,1170,48,320,42,32,192,1804,11,4,9,24,8,0,0,1,0,0,1,2,5,0
210,2677,2013-03-31,1956,57,Adult,Graduation,Middle,Together,46097,0,1,1,11,72,24,68,65,4,8,241,3,1,6,10,4,0,0,0,0,0,0,0,5,0
211,6521,2014-03-18,1954,60,Adult,Graduation,Upper,Together,77972,0,0,0,18,613,22,319,33,102,12,1101,4,6,9,19,1,0,0,0,0,0,0,0,1,0
212,6927,2012-10-05,1968,44,Adult,PhD,Middle,Married,44377,1,1,2,70,224,0,30,0,0,10,264,5,1,5,11,8,0,0,0,0,0,0,0,8,0
213,2877,2013-01-21,1974,39,Adult,Master,Middle,Together,46014,1,1,2,21,410,0,59,19,9,44,541,7,1,8,16,7,0,0,0,0,0,0,0,10,0
214,0,2013-05-04,1985,28,Adult,Graduation,Upper,Married,70951,0,0,0,66,239,10,554,254,87,54,1198,3,4,9,16,1,0,0,0,0,0,0,0,1,0
215,1584,2014-04-01,1977,37,Adult,Graduation,Middle,Married,41443,1,0,1,79,171,7,171,25,19,89,482,8,1,5,14,8,0,0,0,0,0,0,0,6,0
216,7264,2014-05-12,1978,36,Adult,2n Cycle,Middle,Single,52195,2,1,3,2,12,0,4,0,0,1,17,1,0,2,3,8,0,0,0,0,0,0,0,1,0
217,6274,2013-11-15,1948,65,Old,Master,Upper,Married,83790,0,0,0,81,1076,16,417,42,48,16,1615,8,10,6,24,3,0,0,0,1,1,0,2,1,0
218,1377,2013-08-31,1954,59,Adult,Master,Middle,Widow,44551,0,1,1,24,182,4,33,0,0,66,285,4,1,5,10,7,0,0,0,0,0,0,0,2,0
219,454,2012-11-14,1980,32,Adult,Graduation,Upper,Together,69508,1,0,1,48,824,32,162,42,32,43,1135,11,4,11,26,6,0,0,0,0,0,0,0,2,0
220,1755,2014-04-11,1988,26,Adult,2n Cycle,Middle,Together,45204,1,0,1,93,30,11,25,29,1,18,114,1,1,4,6,3,0,0,0,0,0,0,0,1,0
221,2075,2013-11-14,1969,44,Adult,Graduation,Upper,Married,72460,0,0,0,56,377,10,540,80,30,10,1047,3,5,7,15,1,0,0,0,0,0,0,0,1,0
222,4785,2014-04-14,1970,44,Adult,PhD,Upper,Together,77622,0,2,2,3,520,7,154,19,0,14,714,6,3,11,20,3,0,0,0,0,0,0,0,2,0
223,9076,2013-01-05,1980,33,Adult,PhD,Lower,Married,30732,1,0,1,44,155,1,25,0,1,3,185,4,1,4,9,8,0,0,0,0,0,0,0,4,0
224,7079,2012-09-08,1962,50,Adult,Graduation,Middle,Divorced,63887,0,1,1,38,897,23,207,15,11,92,1245,9,6,12,27,6,0,0,0,0,0,0,0,5,0
225,4653,2013-03-26,1978,35,Adult,Graduation,Middle,Together,42011,1,0,1,46,131,0,16,2,1,39,189,3,1,4,8,8,0,0,0,0,0,0,0,4,0
226,7375,2012-10-25,1976,36,Adult,Graduation,Middle,Together,51369,0,1,1,84,297,7,79,0,11,182,576,8,2,4,14,8,0,0,0,0,0,0,0,2,0
227,709,2012-12-09,1952,60,Old,Graduation,Middle,Divorced,51537,0,1,1,27,787,20,204,0,0,92,1103,2,2,11,15,8,0,0,0,0,0,0,0,3,0
228,460,2012-08-08,1972,40,Adult,PhD,Upper,Married,79930,0,0,0,72,792,86,740,67,51,17,1753,3,5,8,16,2,0,0,0,0,0,0,0,1,0
229,3726,2014-02-16,1986,28,Adult,PhD,Lower,Together,34320,1,0,1,66,4,1,9,3,0,0,17,1,0,2,3,8,0,0,0,0,0,0,0,1,0
230,6798,2013-03-20,1966,47,Adult,Graduation,Middle,Single,37070,1,1,2,30,231,7,137,4,15,39,433,5,1,8,14,7,0,0,0,0,0,1,1,9,0
231,5341,2013-01-05,1962,51,Adult,2n Cycle,Upper,Divorced,81975,0,1,1,2,983,76,184,180,138,27,1588,6,3,4,13,7,0,0,0,0,1,0,1,1,0
232,1606,2013-05-15,1971,42,Adult,Graduation,Middle,Together,38590,1,0,1,65,3,1,8,4,3,3,22,1,0,2,3,8,0,0,0,0,0,0,0,1,0
233,9617,2014-04-16,1951,63,Old,Graduation,Lower,Single,15033,0,0,0,37,0,4,5,6,0,4,19,1,0,3,4,3,0,0,0,0,0,0,0,1,0
234,3233,2013-03-23,1965,48,Adult,PhD,Middle,Married,62745,0,1,1,89,562,21,464,28,10,32,1117,7,8,11,26,5,0,0,0,0,0,0,0,3,0
235,89,2013-12-09,1975,38,Adult,2n Cycle,Lower,Married,22212,1,0,1,49,5,9,20,6,8,21,69,2,0,4,6,6,0,0,0,0,0,0,0,2,0
236,2936,2013-12-04,1982,31,Adult,Master,Lower,Together,23661,1,0,1,46,18,0,4,0,0,1,23,1,0,3,4,7,0,0,0,0,0,0,0,1,0
237,9449,2013-10-04,1958,55,Adult,PhD,Upper,Single,79761,0,1,1,32,415,5,124,15,35,11,605,5,2,11,18,3,0,0,0,0,0,0,0,1,0
238,7297,2013-12-26,1973,40,Adult,Graduation,Lower,Single,7500,1,0,1,54,5,3,10,12,7,20,57,3,1,3,7,7,0,0,0,0,0,0,0,4,0
240,313,2013-10-28,1968,45,Adult,Graduation,Upper,Widow,73455,0,0,0,98,901,61,757,186,163,20,2088,6,5,10,21,3,0,0,0,1,0,0,1,1,0
241,9940,2012-12-23,1958,54,Adult,Graduation,Middle,Together,64961,0,1,1,97,382,114,276,75,124,38,1009,6,4,4,14,3,0,0,0,0,0,0,0,2,0
242,10735,2013-07-31,1971,42,Adult,Graduation,Lower,Single,22804,1,0,1,75,14,1,7,2,1,1,26,2,0,2,4,9,0,0,0,0,0,0,0,1,0
243,9529,2013-11-28,1990,23,Young,Graduation,Upper,Married,73687,0,0,0,8,559,153,503,218,13,181,1627,3,9,9,21,2,1,0,0,0,0,1,2,1,0
244,6439,2012-08-17,1958,54,Adult,Graduation,Middle,Married,61074,0,1,1,37,789,0,133,0,28,152,1102,11,5,8,24,7,0,0,0,0,0,0,0,7,0
245,7411,2014-06-05,1964,50,Adult,PhD,Lower,Married,31686,1,1,2,31,11,0,5,0,0,1,17,1,0,3,4,6,0,0,0,0,0,0,0,2,0
246,2176,2013-05-20,1972,41,Adult,Graduation,Upper,Married,80134,1,0,1,40,1218,16,272,104,0,80,1690,5,3,6,14,6,1,0,0,1,1,1,4,2,0
247,9265,2013-01-09,1953,60,Old,Graduation,Upper,Married,75027,0,1,1,74,925,64,179,133,12,77,1390,9,4,6,19,5,0,0,0,0,0,0,0,2,0
248,8867,2012-08-31,1988,24,Adult,PhD,Middle,Married,67546,0,0,0,90,864,134,768,150,38,172,2126,4,10,5,19,3,0,0,0,0,0,0,0,1,0
249,8932,2012-10-29,1969,43,Adult,Master,Middle,Together,65176,0,1,1,57,960,28,183,220,70,70,1531,9,6,6,21,6,0,0,0,0,0,0,0,4,0
250,10236,2013-09-16,1975,38,Adult,Master,Lower,Single,31160,1,0,1,59,16,3,25,6,1,13,64,2,0,3,5,8,0,0,0,0,0,0,0,2,0
251,6340,2013-10-27,1985,28,Adult,Graduation,Lower,Single,29938,1,0,1,52,3,3,7,0,2,11,26,1,0,3,4,6,0,0,0,0,0,0,0,2,0
252,10089,2013-04-05,1974,39,Adult,Graduation,Upper,Divorced,102692,0,0,0,5,168,148,444,32,172,148,1112,6,9,13,28,2,1,1,0,1,1,1,5,1,0
253,2227,2012-09-22,1958,54,Adult,2n Cycle,Lower,Together,26490,0,0,0,92,45,47,52,21,20,25,210,3,1,5,9,6,0,0,0,0,0,0,0,2,0
254,10992,2012-08-29,1967,45,Adult,Graduation,Upper,Together,75702,1,1,2,77,650,28,353,45,42,30,1148,4,6,11,21,8,0,0,0,0,0,0,0,5,0
255,5304,2012-10-13,1974,38,Adult,PhD,Lower,Single,30899,1,0,1,35,24,0,8,0,0,1,33,1,0,3,4,6,0,0,0,0,0,0,0,2,0
256,309,2012-10-16,1961,51,Adult,PhD,Middle,Together,63342,0,1,1,48,918,21,118,13,10,21,1101,8,3,5,16,6,0,0,0,1,0,0,1,3,0
257,3406,2012-10-22,1964,48,Adult,Graduation,Middle,Single,45989,0,1,1,97,138,33,87,28,24,12,322,3,2,7,12,3,0,0,0,0,0,0,0,4,0
258,2661,2013-06-04,1964,49,Adult,Graduation,Lower,Single,18701,1,1,2,95,12,4,2,10,6,10,44,2,0,4,6,5,0,0,0,0,0,0,0,4,0
259,3153,2013-12-08,1957,56,Adult,PhD,Middle,Single,40737,2,1,3,24,11,0,4,0,0,2,17,1,0,2,3,8,0,0,0,0,0,0,0,1,0
260,10264,2012-10-10,1979,33,Adult,Graduation,Lower,Divorced,15287,1,0,1,60,1,2,8,4,3,13,31,1,1,2,4,7,0,0,1,0,0,1,2,2,0
261,1184,2013-05-22,1968,45,Adult,PhD,Upper,Divorced,69674,0,2,2,46,554,41,215,11,0,24,845,10,2,10,22,5,0,0,0,0,0,0,0,3,0
262,4200,2014-06-17,1970,44,Adult,Master,Middle,Married,44159,1,0,1,85,167,2,62,24,13,7,275,4,1,6,11,5,0,0,0,0,0,0,0,4,0
263,9396,2012-11-23,1978,34,Adult,PhD,Middle,Married,37717,1,0,1,31,9,0,6,4,1,5,25,1,0,2,3,9,0,0,0,0,0,0,0,1,0
264,2387,2013-02-03,1952,61,Old,Master,Middle,Together,43776,1,1,2,9,177,2,71,3,2,20,275,5,2,4,11,8,0,0,0,0,0,1,1,6,0
265,6690,2013-03-14,1966,47,Adult,Master,Middle,Married,38179,1,1,2,30,38,4,22,4,2,20,90,3,1,3,7,7,0,0,0,0,0,0,0,4,0
266,1225,2014-06-26,1963,51,Adult,Graduation,Upper,Married,80124,0,0,0,47,483,84,398,205,84,241,1495,3,7,8,18,1,0,0,1,0,0,0,1,1,0
267,9703,2012-10-15,1970,42,Adult,PhD,Middle,Married,38097,1,1,2,70,77,2,35,0,1,69,184,3,2,2,7,7,0,0,1,0,0,1,2,4,0
268,291,2013-06-19,1970,43,Adult,Graduation,Upper,Married,72940,0,0,0,13,182,74,298,162,149,116,981,3,3,6,12,1,0,0,0,0,0,0,0,1,0
269,4557,2013-10-04,1970,43,Adult,Graduation,Lower,Together,22070,1,0,1,11,10,7,19,8,2,21,67,2,2,2,6,6,0,0,0,0,0,0,0,2,0
270,2379,2012-09-22,1953,59,Old,Graduation,Upper,Single,69267,0,0,0,31,778,44,499,95,73,146,1635,3,4,5,12,7,0,0,0,0,0,1,1,2,0
271,5726,2014-03-20,1983,31,Adult,Master,Lower,Single,31788,1,0,1,15,16,7,23,0,8,6,60,3,0,4,7,5,0,0,0,0,0,0,0,3,1
272,3066,2014-02-04,1975,39,Adult,PhD,Middle,Together,61905,0,1,1,2,167,0,43,6,2,13,231,4,2,4,10,5,0,0,0,0,0,0,0,2,0
273,6336,2014-04-06,1960,54,Adult,Graduation,Lower,Married,29315,1,1,2,55,13,2,14,8,7,4,48,2,0,4,6,6,0,0,0,0,0,0,0,4,0
274,10967,2013-02-06,1963,50,Adult,Graduation,Lower,Divorced,33378,1,1,2,38,33,6,40,3,7,10,99,2,0,4,6,7,0,0,0,0,0,0,0,3,0
275,2304,2013-09-16,1963,50,Adult,PhD,Middle,Together,66313,0,1,1,86,625,7,99,10,22,7,770,6,3,12,21,4,0,0,0,0,0,0,0,2,0
276,3445,2013-01-17,1956,57,Adult,Graduation,Middle,Single,60714,0,0,0,56,216,162,224,101,92,162,957,7,4,10,21,5,0,0,0,0,0,1,1,2,0
277,7828,2014-04-30,1981,33,Adult,Master,Upper,Together,77882,0,0,0,29,68,129,396,188,22,15,818,3,3,5,11,1,0,0,0,0,0,0,0,1,0
278,3762,2013-04-02,1986,27,Adult,PhD,Upper,Single,69867,0,0,0,30,196,0,512,33,130,54,925,3,5,8,16,1,1,0,0,0,0,1,2,1,0
279,4391,2013-04-21,1968,45,Adult,Master,Middle,Divorced,63841,0,1,1,64,635,15,100,20,7,131,908,9,3,9,21,6,0,0,0,0,0,0,0,1,0
280,4669,2013-02-11,1981,32,Adult,Basic,Lower,Married,24480,1,0,1,46,4,19,9,28,25,17,102,3,0,4,7,7,0,0,0,0,0,0,0,3,0
281,10144,2012-10-25,1976,36,Adult,Graduation,Middle,Together,51369,0,1,1,84,297,7,79,0,11,182,576,8,2,4,14,8,0,0,0,0,0,0,0,2,0
282,8652,2012-08-31,1946,66,Old,Graduation,Middle,Together,37760,0,0,0,20,84,5,38,150,12,28,317,4,1,6,11,7,0,0,0,0,0,0,0,2,0
283,1672,2014-03-01,1974,40,Adult,PhD,Middle,Together,65640,0,1,1,74,204,7,149,20,15,66,461,5,1,8,14,2,0,0,0,0,0,0,0,1,0
284,8962,2014-04-17,1975,39,Adult,Master,Middle,Married,44319,1,1,2,18,26,0,8,0,0,3,37,2,0,3,5,5,0,0,0,0,0,0,0,2,0
285,9974,2013-07-12,1974,39,Adult,Graduation,Lower,Married,30631,1,0,1,75,15,6,20,4,5,20,70,3,1,2,6,7,0,0,0,0,0,0,0,1,0
286,10983,2013-01-29,1952,61,Old,Graduation,Upper,Together,75278,0,0,0,17,304,98,230,150,74,74,930,6,3,13,22,3,0,0,0,0,0,0,0,1,0
287,8148,2013-01-08,1956,57,Adult,Master,Middle,Together,50898,1,1,2,88,285,28,242,55,114,135,859,6,2,12,20,5,0,0,0,0,0,0,0,13,0
288,10102,2014-05-12,1966,48,Adult,Graduation,Upper,Widow,79946,0,0,0,19,395,183,565,166,141,28,1478,5,11,5,21,3,0,0,0,0,0,0,0,1,0
289,4697,2013-06-13,1949,64,Old,Master,Middle,Divorced,35416,0,0,0,62,248,3,81,4,3,51,390,7,1,5,13,8,0,0,0,0,0,0,0,3,0
290,9262,2013-07-04,1984,29,Adult,2n Cycle,Lower,Together,32414,0,0,0,11,20,6,5,0,9,12,52,1,0,3,4,7,0,0,1,0,0,0,1,1,0
291,7254,2013-12-27,1969,44,Adult,Graduation,Middle,Together,38361,1,0,1,74,39,0,56,20,8,14,137,3,1,3,7,7,0,0,0,0,0,0,0,3,0
292,4543,2012-10-31,1980,32,Adult,Graduation,Upper,Married,82497,0,0,0,32,777,129,573,216,21,203,1919,2,7,9,18,4,0,0,0,0,1,0,1,1,0
293,4927,2014-01-15,1971,43,Adult,Graduation,Lower,Together,16626,2,0,2,76,8,3,22,21,1,13,68,3,0,3,6,9,0,0,0,0,0,0,0,3,0
294,10451,2013-03-12,1965,48,Adult,Graduation,Lower,Together,29672,1,1,2,6,9,1,3,0,4,8,25,0,0,3,3,6,0,0,0,0,0,0,0,1,0
295,2926,2012-08-23,1952,60,Old,Master,Middle,Together,55951,0,1,1,62,1241,0,80,0,13,40,1374,3,6,11,20,8,0,1,0,1,0,0,2,3,0
296,2874,2013-03-07,1988,25,Adult,2n Cycle,Lower,Divorced,35388,1,0,1,20,6,4,7,4,3,8,32,1,0,3,4,7,0,0,0,0,0,0,0,1,0
297,9738,2013-01-13,1986,27,Adult,Master,Middle,Together,42386,1,0,1,43,65,4,16,0,4,11,100,3,0,3,6,8,0,0,0,0,0,0,0,1,0
298,7119,2013-01-12,1982,31,Adult,Graduation,Upper,Single,68627,0,0,0,45,395,15,263,60,54,38,825,2,3,6,11,1,0,0,0,0,0,0,0,1,0
299,3924,2014-03-17,1965,49,Adult,PhD,Middle,Divorced,57912,0,1,1,34,801,0,80,0,0,35,916,8,3,12,23,5,0,0,0,1,0,0,1,5,0
300,5827,2014-04-16,1958,56,Adult,Graduation,Lower,Divorced,35246,1,1,2,53,36,0,12,2,2,10,62,3,1,3,7,5,0,0,0,0,0,0,0,4,0
301,5596,2013-10-12,1956,57,Adult,2n Cycle,Middle,Together,58821,0,1,1,44,513,14,154,19,0,28,728,9,2,9,20,6,0,0,0,0,0,0,0,1,0
302,10812,2014-03-01,1978,36,Adult,PhD,Middle,Married,46377,1,0,1,89,37,0,46,4,3,0,90,2,1,3,6,4,0,0,0,0,0,0,0,1,0
303,1717,2014-04-13,1988,26,Adult,Graduation,Middle,Single,39747,1,0,1,43,80,15,93,20,13,52,273,5,1,4,10,8,0,0,0,0,0,0,0,3,0
304,9491,2013-12-27,1984,29,Adult,Graduation,Lower,Together,23976,1,0,1,68,14,1,21,2,3,25,66,3,1,3,7,7,0,0,0,0,0,0,0,3,0
305,9274,2013-03-28,1961,52,Adult,Master,Upper,Married,80950,0,0,0,44,525,147,112,219,147,63,1213,6,7,9,22,2,1,0,0,0,0,0,1,1,0
306,6609,2012-09-18,1966,46,Adult,Graduation,Lower,Widow,27038,0,0,0,64,1,26,25,17,23,15,107,3,0,3,6,9,0,0,0,0,0,1,1,1,0
307,6963,2014-03-05,1947,67,Old,Graduation,Upper,Single,77457,0,0,0,85,675,11,400,15,45,11,1157,2,5,10,17,1,0,0,0,0,1,0,1,1,0
308,4440,2013-09-10,1964,49,Adult,Master,Middle,Married,64100,0,1,1,93,509,0,27,0,0,10,546,8,3,6,17,7,0,0,0,1,0,0,1,1,0
309,1379,2013-04-27,1992,21,Young,Master,Middle,Together,42670,0,0,0,12,154,2,46,20,4,15,241,4,2,4,10,4,0,0,0,0,0,0,0,1,0
310,10032,2014-01-18,1976,38,Adult,Graduation,Lower,Divorced,12571,1,0,1,86,3,5,14,2,12,17,53,3,1,3,7,6,0,0,0,0,0,0,0,4,0
311,2826,2013-10-28,1967,46,Adult,Graduation,Lower,Married,22574,2,1,3,28,25,0,8,2,0,2,37,2,0,3,5,7,0,0,0,0,0,0,0,2,0
312,2437,2013-06-03,1989,24,Adult,Graduation,Middle,Married,51373,0,0,0,69,861,138,461,60,30,61,1611,6,5,12,23,3,1,0,0,1,0,0,2,1,0
313,6320,2013-02-06,1976,37,Adult,Master,Upper,Single,70893,0,0,0,42,768,44,561,77,44,14,1508,6,6,10,22,3,0,0,0,0,0,0,0,1,0
314,3050,2013-12-17,1966,47,Adult,Graduation,Middle,Married,54198,1,1,2,13,185,0,28,3,2,17,235,3,1,6,10,4,0,0,0,0,0,0,0,6,0
315,231,2014-03-11,1956,58,Adult,Master,Lower,Together,28839,1,1,2,86,24,0,7,0,0,1,32,2,0,3,5,5,0,0,0,0,0,0,0,2,0
316,2392,2013-07-29,1972,41,Adult,Graduation,Middle,Married,40321,1,1,2,59,44,4,21,6,0,27,102,3,0,3,6,7,0,0,0,0,0,0,0,2,0
317,9478,2012-08-14,1985,27,Adult,Graduation,Middle,Single,66503,1,0,1,30,91,64,128,65,3,50,401,4,3,6,13,3,0,0,0,0,0,0,0,2,0
